Content,UniqueID,CSVFilename
"She is now a public speaker and author, and a senior fellow at the American Enterprise Institute.",rawdata_5862,rawdata_5862.csv
He received his bachelor's degree in 1965 and master's degree in political science in 1966 both from the University of Wyoming.,rawdata_5863,rawdata_5863.csv
"Cheney's former chief of staff, Lewis Libby, is one of the main figures under investigation.",rawdata_5864,rawdata_5864.csv
He was United States Secretary of Defense from 1987 until 1989.,rawdata_5866,rawdata_5866.csv
"He was undersecretary of Health, Education and Welfare when Weinberger was secretary during the Nixon administration.",rawdata_5867,rawdata_5867.csv
"Carlucci was deputy defense secretary from 1981 until 1986, national security advisor from 1986 until 1987, and defense secretary in 1987, following the resignation of Weinberger, his nomination by President Ronald Reagan and his confirmation in the Senate by a vote of 91 to 1.",rawdata_5868,rawdata_5868.csv
He was reportedly less hard-line in policies toward the Soviet Union than Weinberger.,rawdata_5869,rawdata_5869.csv
He was a naval officer from 1952-54.,rawdata_5870,rawdata_5870.csv
Lawford later admitted the most terrifying experience of his career was the first musical number he performed.,rawdata_5874,rawdata_5874.csv
Lawford also made his first comedy that same year My Brother Talks To Horses (1947).,rawdata_5875,rawdata_5875.csv
It was in Good News (1947) that Lawford won his greatest acclaim as an actor.,rawdata_5876,rawdata_5876.csv
He also got to dance and sing as well and held his own against the other cast.,rawdata_5877,rawdata_5877.csv
He was the victim of sexual abuse several times in childhood.,rawdata_5878,rawdata_5878.csv
Also as a child he severely injured his arm when he put the arm through a door's glass pane.,rawdata_5879,rawdata_5879.csv
"Doctors were able to save the arm, but the injury bothered him for many years.",rawdata_5880,rawdata_5880.csv
The arm injury kept him from being drafted into the armed forces for the Second World War.,rawdata_5881,rawdata_5881.csv
Lawford's first major movie role was A Yank At Eton (1942).,rawdata_5882,rawdata_5882.csv
He played a snobby bully opposite Mickey Rooney.,rawdata_5883,rawdata_5883.csv
The picture was a smash hit and Lawford's performance was widely praised.,rawdata_5884,rawdata_5884.csv
"Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.",rawdata_5885,rawdata_5885.csv
"Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.",rawdata_5886,rawdata_5886.csv
He played college football for Alabama and was a teammate of legendary coach Bear Bryant.,rawdata_5887,rawdata_5887.csv
"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",rawdata_5888,rawdata_5888.csv
"He was inducted into the College Football Hall of Fame, the South Carolina Sports Hall of Fame, and the Clemson Ring of Honor.",rawdata_5889,rawdata_5889.csv
"Howard was born at Barlow Bend, Alabama (""three wagon greasin's from Mobile"").",rawdata_5890,rawdata_5890.csv
"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), often referred to as Jack Kennedy or JFK, was the 35th President of the United States.",rawdata_5891,rawdata_5891.csv
"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), also known as JFK, was the 35th president of the United States of America.",rawdata_5892,rawdata_5892.csv
He was the youngest president ever elected and the only Roman Catholic president.,rawdata_5893,rawdata_5893.csv
"Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.",rawdata_5895,rawdata_5895.csv
"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",rawdata_5896,rawdata_5896.csv
"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",rawdata_5897,rawdata_5897.csv
The book was awarded the 1957 Pulitzer Prize for Biography.,rawdata_5898,rawdata_5898.csv
"Kennedy's other decorations of the Second World War include the Purple Heart, Asiatic-Pacific Campaign Medal, and the World War II Victory Medal.",rawdata_5899,rawdata_5899.csv
"In 1958, Kennedy published the first edition of his book A Nation of Immigrants, closely following his involvement in the Displaced Persons Act and the 1957 bill to bring families together.",rawdata_5900,rawdata_5900.csv
"After World War II, Kennedy entered politics (partly to fill the void of his popular brother, Joseph P. Kennedy, Jr., on whom his family had pinned many of their hopes but who was killed in the war).",rawdata_5901,rawdata_5901.csv
"In 1946, Representative James Michael Curley vacated his seat in an overwhelmingly Democratic district to become mayor of Boston and Kennedy ran for that seat, beating his Republican opponent by a large margin.",rawdata_5902,rawdata_5902.csv
"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",rawdata_5903,rawdata_5903.csv
"In the spring of 1941, Kennedy volunteered for the U.S. Army, but was rejected, mainly because of his troublesome back.",rawdata_5904,rawdata_5904.csv
"However, the U.S. Navy accepted him in September of that year.",rawdata_5905,rawdata_5905.csv
"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",rawdata_5906,rawdata_5906.csv
"George David Birkhoff (21 March 1884 - 12 November 1944) was an American mathematician, and one of the most important leaders in mathematics in the USA in his generation.",rawdata_5907,rawdata_5907.csv
"He was born in Overisel, Michigan.",rawdata_5908,rawdata_5908.csv
In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,rawdata_5909,rawdata_5909.csv
The mathematician Garrett Birkhoff (1911-1996) was his son.,rawdata_5910,rawdata_5910.csv
"Webster English Young (December 3, 1932 - December 13, 2003) was an American jazz trumpeter and cornetist.",rawdata_5911,rawdata_5911.csv
"He was noted for his lyrical playing, and performed with John Coltrane, Dexter Gordon, Hampton Hawes, Jackie McLean, and Ike and Tina Turner, among others.",rawdata_5912,rawdata_5912.csv
"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",rawdata_5913,rawdata_5913.csv
"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",rawdata_5914,rawdata_5914.csv
"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",rawdata_5915,rawdata_5915.csv
"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",rawdata_5916,rawdata_5916.csv
"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",rawdata_5917,rawdata_5917.csv
"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",rawdata_5918,rawdata_5918.csv
"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",rawdata_5919,rawdata_5919.csv
"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",rawdata_5920,rawdata_5920.csv
"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",rawdata_5921,rawdata_5921.csv
"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",rawdata_5922,rawdata_5922.csv
"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",rawdata_5923,rawdata_5923.csv
"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",rawdata_5924,rawdata_5924.csv
"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",rawdata_5925,rawdata_5925.csv
He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,rawdata_5926,rawdata_5926.csv
"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",rawdata_5927,rawdata_5927.csv
"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",rawdata_5928,rawdata_5928.csv
"When Bush was six years old, the family moved to Houston, Texas.",rawdata_5929,rawdata_5929.csv
"When Bush was seventeen, he went to Leon, Mexico, as part of his school's student exchange program.",rawdata_5931,rawdata_5931.csv
"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",rawdata_5932,rawdata_5932.csv
"Jeb Bush was born in Midland, Texas, where his father was running an oil drilling company.",rawdata_5933,rawdata_5933.csv
"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",rawdata_5934,rawdata_5934.csv
"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",rawdata_5935,rawdata_5935.csv
"With his interest in race cars, he formed a second company, the Henry Ford Company.",rawdata_5936,rawdata_5936.csv
"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",rawdata_5937,rawdata_5937.csv
"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",rawdata_5938,rawdata_5938.csv
"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",rawdata_5939,rawdata_5939.csv
"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",rawdata_5940,rawdata_5940.csv
